,year,CMIP5.BCC.bcc-csm1-1-m.rcp85.Amon.gn,CMIP5.BCC.bcc-csm1-1.rcp85.Amon.gn,CMIP5.BNU.BNU-ESM.rcp85.Amon.gn,CMIP5.CCCMA.CanESM2.rcp85.Amon.gn,CMIP5.CMCC.CMCC-CESM.rcp85.Amon.gn,CMIP5.CMCC.CMCC-CM.rcp85.Amon.gn,CMIP5.CMCC.CMCC-CMS.rcp85.Amon.gn,CMIP5.CSIRO-BOM.ACCESS1-0.rcp85.Amon.gn,CMIP5.CSIRO-BOM.ACCESS1-3.rcp85.Amon.gn,CMIP5.CSIRO-QCCCE.CSIRO-Mk3-6-0.rcp85.Amon.gn,CMIP5.FIO.FIO-ESM.rcp85.Amon.gn,CMIP5.INM.inmcm4.rcp85.Amon.gn,CMIP5.IPSL.IPSL-CM5A-LR.rcp85.Amon.gn,CMIP5.IPSL.IPSL-CM5A-MR.rcp85.Amon.gn,CMIP5.IPSL.IPSL-CM5B-LR.rcp85.Amon.gn,CMIP5.LASG-CESS.FGOALS-g2.rcp85.Amon.gn,CMIP5.MIROC.MIROC-ESM-CHEM.rcp85.Amon.gn,CMIP5.MIROC.MIROC-ESM.rcp85.Amon.gn,CMIP5.MIROC.MIROC5.rcp85.Amon.gn,CMIP5.MOHC.HadGEM2-CC.rcp85.Amon.gn,CMIP5.MOHC.HadGEM2-ES.rcp85.Amon.gn,CMIP5.MPI-M.MPI-ESM-MR.rcp85.Amon.gn,CMIP5.MRI.MRI-CGCM3.rcp85.Amon.gn,CMIP5.MRI.MRI-ESM1.rcp85.Amon.gn,CMIP5.NASA-GISS.GISS-E2-H-CC.rcp85.Amon.gn,CMIP5.NASA-GISS.GISS-E2-H.rcp85.Amon.gn,CMIP5.NASA-GISS.GISS-E2-R-CC.rcp85.Amon.gn,CMIP5.NASA-GISS.GISS-E2-R.rcp85.Amon.gn,CMIP5.NCAR.CESM1-BGC.rcp85.Amon.gn,CMIP5.NCAR.CESM1-CAM5.rcp85.Amon.gn,CMIP5.NCC.NorESM1-M.rcp85.Amon.gn,CMIP5.NIMR-KMA.HadGEM2-AO.rcp85.Amon.gn,CMIP5.NOAA-GFDL.GFDL-CM3.rcp85.Amon.gn,CMIP5.NOAA-GFDL.GFDL-ESM2G.rcp85.Amon.gn,CMIP5.NOAA-GFDL.GFDL-ESM2M.rcp85.Amon.gn
66,1916,0.3574131989472165,0.3574131989472167,0.23852908656864047,0.3446156193436955,0.20920705607251985,-0.055323252014479886,-0.05532325201447974,0.10947342852184809,0.09203317361057646,0.3635875803477416,0.11102964247950209,-0.03206741094506427,0.03195746595906882,0.2118304393424039,0.2568336639504014,0.023264954536831566,0.09448541562720096,0.09448541562720081,0.0441292328560469,-0.3784010620980213,0.13321564042023715,-0.1372053631558631,0.10909807510156071,0.002011233015000872,0.1850082262706271,0.18500822627062705,0.15271513614325652,0.15271513614325638,0.1108142293364139,-0.063776950212456,-0.013482973947468077,-0.08313129750652377,-0.09528305096660872,0.2619089505826778,0.2419052053451793
67,1917,0.23597111159643505,0.23597111159643522,0.13299258362196817,0.4004745877244282,-0.15925573119727654,-0.025135168562367527,-0.025135168562367378,0.21272357258121674,0.10802125670589446,0.23740288751572436,0.19918955998789412,0.059904957082680475,0.15934343661813158,0.253063186177861,0.4120238109589364,0.006314607055357875,0.13265991343557593,0.1326599134355758,-0.02531046038773758,-0.38273056007584705,0.2553120269872931,-0.08971309147740314,0.12760559847076014,0.1772553666884553,0.3603769899066189,0.36037698990661887,0.07332208951867303,0.07332208951867288,0.1548637132256009,-0.0034324576560123368,-0.028205466605927487,0.05490237701833419,-0.06245558315345945,0.33828182575222215,0.1889388198787458
68,1918,0.5023763868266192,0.5023763868266194,0.26029705444766477,0.19976263501118408,-0.12305251689337586,0.10373929324961224,0.1037392932496124,0.16138019063948708,-0.03279894061829899,0.3950406902105037,0.17825991387440246,0.02850169935113082,0.2623257967663257,0.2516206922429867,0.35433546208512595,-0.04429651258748468,0.2149693589534123,0.21496935895341215,0.07948411282820296,-0.2274480225938098,0.25252936952884414,-0.018798517975024964,0.16831031266854238,0.18031798997102444,0.2966938758153475,0.29669387581534745,0.08510524486974136,0.0851052448697412,0.1040356511207643,0.15270115822456495,0.17046560551447257,0.129355603274914,-0.09479877097403189,0.342960809014967,0.25745763610611333
69,1919,0.2599573728081624,0.25995737280816256,0.2621377437474857,0.3115592892370351,-0.15647568689800517,0.12078749900007273,0.12078749900007286,0.2760948599930995,0.07177078771609795,0.21091914838021472,0.1960250094270167,0.10240786973353148,0.15083858065284686,0.2542883634135145,0.3846876391695501,0.04884221218083388,0.16222279846175658,0.16222279846175644,0.07281619532343193,-0.16358816983015378,0.23819995694714668,0.1041030378326333,0.04152660060592883,0.04895050582127095,0.2175531354711846,0.21755313547118452,0.21785247145841824,0.2178524714584181,-0.018329800534718776,0.08186752074908181,0.0046483047016727674,0.22061547813296753,-0.23597820651273493,0.24016407432971076,0.20198800769905556
70,1920,0.41959551740530127,0.41959551740530143,0.311731976883965,0.059800403630955325,-0.11030322376618514,0.003212802362876207,0.0032128023628763547,0.18712322378887403,0.3459815022439565,0.13640533773918762,0.2567920397240458,0.03831589373710761,0.11582979173034554,0.2847892436804565,0.3632598414825725,-0.03268283746910635,0.22043496530265014,0.22043496530264997,0.03418017529698236,-0.07279519248067379,0.1949552171505693,0.2843574579057406,0.2004519544353035,0.15753661215826187,0.351246850177112,0.35124685017711194,0.0661012822912513,0.06610128229125116,0.04508935598901235,0.03884552313848252,0.01111247069512696,0.3146454151589422,0.07868969359565943,0.17669936760332752,0.26686614383403934
71,1921,0.4525282998250457,0.4525282998250459,0.18267005795931648,0.09278596798210133,-0.13362037542226768,-0.005100238803209385,-0.005100238803209238,0.0939729379430841,0.42293057857988275,0.14643037035781603,0.17038115762812697,-0.03802910761509182,0.19142459412679766,0.29667781702452284,0.3844523822999679,-0.10970031842689398,0.23314643238703203,0.2331464323870319,0.1792669404753117,-0.03581690394094054,0.13159397815467377,0.21935905805067435,0.26969775254194367,0.1737726849689608,0.30795722638171413,0.3079572263817141,0.15991137168335876,0.1599113716833586,0.04106854771677271,0.06582244761641794,0.10738067010826328,0.15133062753144796,0.1193978821237028,0.35086614298901814,0.2657014309740125
72,1922,0.3407932728866694,0.34079327288666955,0.2657097696173527,0.17910366763202146,0.04345804911846126,0.01633169388894795,0.0163316938889481,0.18329999138562955,0.23575675863420797,0.38110735402859675,0.3567143678225512,0.06837248099784314,0.32860947584542716,0.20778346088712554,0.4485343955015621,-0.14621661804886396,0.23989270893255007,0.2398927089325499,0.27959936834896926,-0.052688439185109015,0.04350268750475091,0.23888369339647278,0.21677189295841448,0.15869771097030994,0.2704098581915247,0.27040985819152463,0.10781172149807523,0.1078117214980751,-0.09323851922763378,0.15312963242768854,-0.0056773010745438945,0.23635536923539013,0.07992278634481036,0.11691602287944484,0.2482888596243413
73,1923,0.35263104074578006,0.3526310407457802,0.2931551652499877,0.3616771221770432,0.04646761985910582,0.01516297354538613,0.01516297354538628,0.2949703481288099,0.24165399784734887,0.4550291702910331,0.3185108550879161,0.0312827000855845,0.2543120246538581,0.09558387512550996,0.40693204972845254,-0.026619836080414665,0.34713173805093467,0.3471317380509345,0.1990667945135375,-0.12417709828878302,0.0601578161791377,0.1682394704211975,0.04641666598414388,0.14431295291839683,0.3819532340446652,0.38195323404466514,0.23459324184549665,0.2345932418454965,0.16083967196570512,0.0005519087998740272,-0.03457743479146543,0.246772089521568,0.16598914466168524,0.25175030363383016,0.16709626152184665
74,1924,0.3285685918183467,0.3285685918183468,0.21289765080014714,0.15824515836217393,-0.016074476972097924,-0.033541840468142015,-0.03354184046814187,0.29752806793203085,0.196057125901251,0.34102278993716695,0.0449879492070017,0.05440481735808689,0.2198918329846642,0.1398086322815543,0.25655406475053044,0.07017568000985293,0.3700947707610296,0.3700947707610294,0.0718873360930899,-0.1936431645465766,0.24165557374270005,0.27416041351640175,0.18122467188317112,0.13862467324801175,0.39473613809007874,0.3947361380900787,0.2543776872499319,0.25437768724993176,0.15435627326251855,-0.15235195622441602,0.11079538972864371,0.12358448110909825,0.14526773139978943,0.4695375210123543,0.14810328386090343
75,1925,0.25310051616723034,0.25310051616723045,-0.056463114526818035,0.006223454264690694,0.10095114720189746,-0.011773425868067067,-0.01177342586806692,0.13671882189692108,0.2215272368250234,0.33417778871302656,0.17921309825751894,0.2444200508438771,0.3315978505550199,0.22184862759996507,0.31328947623087217,-0.042599248600112806,0.3096593004003612,0.3096593004003611,0.03899414303201917,-0.029233284354054145,0.10800446989061181,0.2877393234639989,0.1707221675049856,0.30368357658808903,0.3813621942111752,0.3813621942111751,0.15571905431073127,0.1557190543107311,0.04212241896716429,-0.07406728846556514,0.24595664034711495,0.11319494626404232,0.23527082137856406,0.5508319261667731,0.09593306960930004
76,1926,0.21613251394057245,0.21613251394057262,0.10051484547418754,0.16906733875528931,0.07771123386990586,0.05773155275573975,0.0577315527557399,0.2415006720766122,0.10819469871336469,0.30849018770163283,0.29216562552104475,0.1829344991127435,0.5156146958776511,0.1992604294228754,0.31540814055377936,-0.0661235865795227,0.24310529915539916,0.24310529915539902,0.09679731308922701,0.0058634015103060655,0.062009010247356056,0.32506597580029367,0.06250976161511752,0.002103995571198447,0.2674566899233943,0.26745668992339416,0.10076605675636019,0.10076605675636004,0.0910666130509142,0.07895943346358181,0.16464998806459397,0.036195935650290556,0.04908783962621599,0.5841220063866204,0.3918883975181804
77,1927,0.29571068985950727,0.29571068985950744,0.19377899134613394,0.22417787108075152,0.07062839746118295,-0.0748465785169643,-0.07484657851696415,0.21174268250937747,0.014287526913437784,0.4254176607542597,0.14873542601766934,0.13791416053314384,0.4783047741670589,0.295391951971256,0.3370462659536209,0.000836899468703467,0.21064565734993476,0.2106456573499346,0.112397381368558,0.14001170227717794,0.06031711931485987,0.2930560172292367,0.08376081950147758,0.14564696415425168,0.3103327719907507,0.31033277199075066,0.3134080538403379,0.3134080538403377,0.06286377025011469,-0.051576262259273586,0.20049123982499154,0.26680420986034625,0.0451727575901902,0.3515193102159471,0.505562061975409
78,1928,0.23812957725065864,0.23812957725065878,0.2053494064530601,0.3314589401082592,-0.09613026808163705,-0.14943699060957796,-0.14943699060957782,0.2614226649322506,0.05846123504163633,0.4874150158797299,0.16379445753941835,0.20469550902478892,0.4335940193656254,0.3548029862699611,0.2561679756725386,0.09808135237818216,0.2192556096694521,0.21925560966945193,0.08360663142610363,0.14579141406003263,0.09585452548450742,0.3261964369654879,0.19299668443133508,0.20717744278470132,0.31216216370206196,0.3121621637020619,0.27636330077398386,0.2763633007739837,0.181339731902077,0.00567888344860142,0.11390276236651446,0.18925251901211224,0.12554331819260356,0.3580620779833419,0.10654039689274745
79,1929,0.16089186068027375,0.16089186068027392,0.243508209752044,0.27979235948872955,-0.15631036166851653,-0.04627261243260775,-0.04627261243260761,0.22474478572893086,0.14475047813001907,0.4409077168907025,0.27753731999753833,0.17230017579154477,0.42936421487874726,0.57753918381109,0.3837540261703214,0.0859822615383377,0.09826029687328382,0.09826029687328368,0.15777455437838336,0.026422954969736494,0.06803512432227417,0.2725546868263334,0.11879923380626611,0.11105696210927744,0.357173702207146,0.35717370220714595,0.3054119111954816,0.30541191119548144,0.07438110087074438,0.02210314449364248,0.034671310784562724,0.18075583508412976,-0.008959237085685023,0.28080507348667394,0.13382369210712663
80,1930,0.259014084775916,0.25901408477591614,0.0010121859468748735,0.24420384976010814,-0.07559587532853569,-0.19133483662728712,-0.19133483662728698,0.18517355205588207,0.13298295978462504,0.36157475668696887,0.03883836392156437,0.10481911961604003,0.35454581196912405,0.3020029956523415,0.5016762072601407,-0.0017260630436110036,0.09999166862020219,0.09999166862020203,0.2638249887110371,-0.1856435230818317,0.07980361037929636,0.32990869748735346,0.10020138830436025,0.10988135286918448,0.38144015970565404,0.381440159705654,0.2315545443886191,0.23155454438861897,-0.05188862073717693,0.046662177833630435,0.14802848526771836,0.11419397240615796,-0.014568156541229524,0.32528355725989727,0.2284181352381656
81,1931,0.30005793999389435,0.3000579399938945,0.23826774025155162,0.20567279107247902,-0.008960422492359657,-0.10197420050510246,-0.10197420050510231,0.18470780823152277,-0.005128544874406875,0.3259855017911389,0.13090735659709543,0.14715838022066072,0.4028650443090402,0.23456987725231868,0.381608000773453,0.09495959798604688,0.1846457285784561,0.18464572857845596,0.4694115657401179,-0.1982824231665652,0.09923454966660487,0.21850423779547512,0.0997574265175269,0.2897115045485246,0.23850967919938837,0.23850967919938829,0.28946435500404205,0.2894643550040419,0.1489705770430414,-0.11776991969301202,0.19420542700503315,0.046377666696488275,0.11644974068151333,0.17478116678959402,0.1283607444298203
82,1932,0.3840304074980576,0.3840304074980578,0.17427329779236134,0.16747060642703215,0.04100992815864909,-0.0024775748926662753,-0.002477574892666127,0.09472625350620063,-0.004678417346195933,0.26568347661439046,0.32288099390196945,0.1558657063150465,0.5129344650687877,0.20066583497950022,0.2675826546238737,0.12669132305133177,0.2517973503099298,0.2517973503099296,0.5665409802338065,-0.10828942643940342,0.05675702246108013,0.15360841659210558,0.14486172683254447,0.4191829055691718,0.31278063687834584,0.31278063687834573,0.2392086998015365,0.23920869980153636,0.13341094437642811,-0.106647400474092,0.31032707393012293,0.2300286002083778,0.1112847517132715,0.15131411770688266,0.2918043509340559
83,1933,0.30192130565968317,0.3019213056596833,0.15825079462129846,0.027271507536427153,-0.13022527103559833,-0.03350157096748826,-0.033501570967488105,0.07331337710153767,0.093888327021392,0.21003892076011846,0.14567310332516917,0.12398793478091008,0.2037468617351188,0.22472040494525145,0.26529427998487054,0.07673725440669847,0.26584318505345683,0.26584318505345667,0.02454213457948236,-0.15053013473476082,-0.04742749759265038,0.18166103209385062,0.0034711354448068166,0.21495081949821235,0.3489801635395196,0.34898016353951955,0.12171773417761662,0.12171773417761649,0.21755686262264975,-0.07236621758380006,0.13369205003736098,0.1285803276137114,0.014711552489416949,0.16179740274442952,0.33722492537320453
84,1934,0.2743027576103412,0.27430275761034134,-0.06893040694954022,0.14205068311139368,-0.19552830729091839,-0.12029633586812882,-0.12029633586812867,0.010942606862206791,0.11415779666888937,0.21397221848460055,0.18681740402436606,0.09167485673842297,0.10484799746698248,0.34556840295693964,0.28102727119434107,-0.026035860119014598,0.3131378789135761,0.3131378789135759,-0.08070851274550161,-0.17281011373826058,-0.015995477403431213,0.2069747565416679,0.20808349449064137,0.2596842988559483,0.2534021407794967,0.25340214077949663,0.0695903026409271,0.06959030264092696,0.30771207284021923,0.055049447571127584,0.2055989339940374,0.11558362059047271,0.16555605510663995,0.06535026592076414,0.07198855290294925
85,1935,0.40198439150621645,0.4019843915062166,0.24927843062618912,0.16237388322999982,-0.15317732222577704,-0.16852686034663175,-0.16852686034663159,0.016021601789963997,0.07368516314300459,0.27744156338859344,0.1720970954574205,0.2320294205536785,-0.011400675915688607,0.47344374860419397,0.2135740559989887,-0.044160264078319966,0.3735578543462892,0.373557854346289,0.1857434062693537,-0.02247936682832134,0.16381520022030824,0.2987466203028397,0.3753048709951652,0.34848059683916127,0.417499976437324,0.41749997643732395,0.21490155675949932,0.21490155675949918,0.1479137761796224,0.08361715210711514,0.1527482351411821,0.08682779335416746,0.27554581485253576,0.2655328876381669,0.09938616319530809
86,1936,0.23891895881863748,0.23891895881863764,0.386516079050142,0.4501210600951198,-0.046376680105253976,-0.08037071449235644,-0.08037071449235629,-0.04911011070731234,0.11670650092488954,0.4103799381782582,0.3483983682665142,0.22341266440102578,0.3324953760672351,0.47394872628236523,0.3070362194081031,0.06945870271200198,0.3473103878259957,0.34731038782599555,0.18181962150542663,0.12133499203626726,0.16484768708469266,0.1644681230720965,0.23708115845590735,0.2218293077267589,0.3942074391775037,0.39420743917750367,0.21842201712046405,0.2184220171204639,0.1627207988170923,-0.19716835861487325,0.17594637416288364,0.23597285552977332,0.10975645207161322,0.26878270476232397,0.4179315669526962
87,1937,0.20628494387866483,0.206284943878665,0.2947429980155107,0.24243599293341464,0.04085038518257548,-0.2205482434656958,-0.22054824346569565,0.06856016860771368,0.1683905739678578,0.512986718062565,0.23686015342535774,0.1820670042917397,0.41399102509024205,0.39066777410665726,0.561493166353234,0.16038380137220945,0.3398997147708669,0.3398997147708667,0.25288347821477064,-0.13454743026415406,0.2841890419823634,0.10428182372906154,0.3024000227464441,0.1464434295811818,0.25681671405887796,0.2568167140588779,0.19495016490644845,0.19495016490644831,0.2119429647974409,-0.30444187109063037,0.24196595665292162,0.3186704213808651,0.12862508156138674,0.36741578984588674,0.5260633624592098
88,1938,0.19079961933708786,0.190799619337088,0.3834964214243238,0.33333810321232815,0.1961327730392245,-0.2017141869376365,-0.20171418693763635,0.026929405400338835,0.15854473121462612,0.22646857310233415,0.2966153418572415,0.28181037636012835,0.3481839779151763,0.3804271788774087,0.47431545603219055,0.04530381054220741,0.2848653988040784,0.2848653988040783,0.2634849614132226,-0.07238459399519585,0.33016730987308085,0.22692934494092634,0.27765640227385735,0.23052879279431127,0.34012765386750443,0.3401276538675044,0.2513075850305258,0.2513075850305257,0.22210850616097036,-0.2080348596623944,0.3600814289404588,0.27973992284721994,0.3616592188690038,0.20854294923869407,0.06351691820909196
89,1939,0.38670193693969007,0.38670193693969024,0.39332173707092294,0.1537217109046444,0.3377047992085667,-0.05565071786316911,-0.05565071786316896,0.09770328137464968,0.18413151911459416,0.15861035531463705,0.2341189381327322,0.3239060263425806,0.26245052645850514,0.3666214783915193,0.47501924602101425,-0.05610590315708989,0.46049950046990434,0.4604995004699042,0.23672131673344735,0.06056243276390664,0.25457294002545455,0.3376410529564649,0.2680588935863516,0.2547045429943836,0.4682176930658595,0.4682176930658594,0.30282948485525124,0.3028294848552511,0.15024651385833607,-0.035543146755324474,0.3876059329159012,0.30104656026283033,0.0928549890635119,0.04882751790123382,0.03789905277475517
90,1940,0.32465914556186054,0.32465914556186065,0.18073483459052206,0.24933579047614876,-0.15600739618141277,-0.049135431132768824,-0.04913543113276867,0.019275234935663077,0.2905963607601174,0.2067354751574264,0.23362464580539558,0.18542061852693456,0.35398115445777667,0.43313770252134215,0.4268802354529828,0.0718620734058573,0.3905055586135844,0.3905055586135842,0.22415427215699987,0.12258653846434209,0.12660718056824308,0.19925576032219183,0.1905753290904305,0.27394065441851395,0.4216660863436507,0.4216660863436506,0.23251640653681158,0.2325164065368114,0.25521260627201675,-0.014370941042807265,0.26216345595252494,0.25211211965472774,0.11422662160661035,0.3215754879401217,0.14106984822221402
91,1941,0.2894887127365641,0.28948871273656424,0.20262333902723903,0.4412609078360022,-0.43609904254899795,0.056460646315528086,0.05646064631552824,0.06625841470696107,0.12737654059153924,0.4161470028231295,0.21756461138130465,0.22669383835194998,0.39559692313478156,0.49483241973770653,0.5381120640007555,0.10625327532515338,0.41562062797632526,0.4156206279763251,0.10077063267040476,0.07452106873510884,0.12344998834944472,0.20789390393150478,0.08896946573695126,0.4851383007976902,0.431030596216371,0.43103059621637096,0.21698594138828678,0.21698594138828664,0.36622967519987665,0.020571382503259444,0.20079060077021196,0.35123340756688254,0.18894074780726636,0.42073451039286497,0.1811387740958594
92,1942,0.3176148694112661,0.3176148694112662,0.3148458061785229,0.19138278660187416,-0.21995210264034373,-0.013103496751503055,-0.013103496751502908,0.19076810231937288,0.09304413434201127,0.4655487444894402,0.05303731911026325,0.26757289794121303,0.43441399852083556,0.4335217993701755,0.31121981516168645,-0.018302664864616475,0.29413567965388304,0.29413567965388293,0.08326340347209864,0.1672413506700535,0.3280070790364961,0.15009577901956916,0.24826095598533915,0.3108104427269363,0.43594816325874514,0.435948163258745,0.2764782637678273,0.27647826376782714,0.28472940579735134,0.018374609435479344,0.15198096473554554,0.3572626559317032,0.30713542196376964,0.27152406225584824,0.3378363222069045
93,1943,0.27610132511753527,0.27610132511753543,0.37036374995283267,0.1355922186472954,0.08474875261335091,-0.08880043676101985,-0.08880043676101972,0.19107927337722277,0.24434989089018008,0.5651361662397356,0.2624350008965959,0.2645667389764566,0.48118704283361713,0.335543581032427,0.40982278702115954,-0.06539725045797291,0.43729197237693657,0.4372919723769364,0.2422849582748663,0.03001767663000961,0.36225382714771603,0.17556991363027782,0.10655171485684367,0.2990142193011413,0.4853534368560181,0.485353436856018,0.24498332365579664,0.24498332365579648,0.27307218409710904,0.02470008939081088,0.16442246109711567,0.1982924921823063,0.1938158572937386,0.19369229432471824,0.04009064621558689
94,1944,0.2467661697528154,0.24676616975281554,0.46510148926096234,0.1475343428451871,0.07400178001525182,-0.15743531323604576,-0.15743531323604562,0.13101917104631933,0.01118000311578545,0.4933482916512695,0.3310026793811845,0.28847481393661784,0.4242121300333506,0.39073078039708936,0.354237081628264,0.12170433827849485,0.3954230769237734,0.3954230769237732,0.24625700311188906,0.05754804051770638,0.45445780434026056,0.32063492903803,0.07821213436181958,0.37828896639698356,0.4774801202937975,0.47748012029379744,0.2011250354624292,0.20112503546242907,0.314607386711161,0.113329586169391,0.17834431213839505,0.1479244534008115,0.2821389167135975,0.05106228816038413,0.11090704810191976
95,1945,0.38504024722843927,0.3850402472284394,0.46434376089749013,0.3559290135802477,-0.048719135502802303,-0.20850063419528012,-0.20850063419527998,0.17534737857156388,0.07177614557738621,0.5116094800184889,0.22930178617657634,0.31451857818575135,0.3802517706493298,0.30713728776120003,0.4251748521226317,0.08648329768432865,0.3053876405663103,0.3053876405663101,0.15592929740950576,0.10521302784545587,0.41840029164453574,0.3213028720344404,0.10645207487658533,0.36653026559910423,0.3794366300424505,0.3794366300424504,0.23731399078827473,0.23731399078827456,0.17674724957136476,-0.03767731724191866,0.2666835202177942,0.24891608614381014,0.41236012408038963,0.14171794043764738,0.4087645483637563
96,1946,0.3671777498295352,0.3671777498295354,0.35865035677614115,0.0008208668466486527,-0.023537929736216417,-0.07144375209663711,-0.07144375209663696,0.3311452197339034,0.18298342871343976,0.4414104467500704,0.14381292061121909,0.14625904943951795,0.43601566255820673,0.2818572878409468,0.49253243429218574,-0.015574424454120828,0.3139302368415537,0.3139302368415535,0.21170802159343408,-0.0322052398505123,0.1951926824040746,0.34906666569569583,0.2836109358321764,0.34819490677920256,0.49080208800513203,0.490802088005132,0.2511482097711301,0.25114820977112995,0.21912227498703532,-0.01892079365553338,0.2823138197779757,0.2928092146752943,0.24429300467968637,0.05017198217238054,0.20165589797094963
97,1947,0.3316934333540645,0.33169343335406465,0.5265564876548372,0.1721133151823401,0.06617563387949148,-0.08657037728724082,-0.08657037728724067,0.314387153989373,0.3455405780453806,0.4470113366265179,0.13972784391160423,0.18942190256270544,0.4253096552389828,0.2666952046044617,0.42529391259292865,0.023230425458876176,0.28033555115307857,0.28033555115307845,0.3362337399946596,-0.12459890796453044,0.2799031846805729,0.3123893403332012,0.13105763244388838,0.29503388912986284,0.48372438282290114,0.48372438282290103,0.27783571780154565,0.27783571780154553,0.2731701323433635,-0.013441468592578517,0.1385303991028836,0.36039256196680686,0.3132990707504328,0.3091405300797859,0.1753399823010047
98,1948,0.3491041630033873,0.3491041630033875,0.6475670356799488,0.4084442972145592,-0.11494821266295185,-0.11067660754549095,-0.1106766075454908,0.2502043785364527,0.29353146101835903,0.3040280300839993,0.36922517186046727,0.1764968164085031,0.4229192056018593,0.2448805273290843,0.4967863789571006,0.18340350190661947,0.4014126271525682,0.40141262715256804,0.336429898757161,-0.11369688981306576,0.26102521117128213,0.2810700235801029,0.27245151031018555,0.27744241822138255,0.4900931735320901,0.49009317353209,0.26232200460329996,0.26232200460329985,0.2795908823680089,0.2836463883637076,0.01424494724715227,0.32855722564719964,0.16142630033213914,0.23634051022010613,0.34577682441226704
99,1949,0.4345489433388566,0.43454894333885674,0.26685288820735115,0.36369807327383435,-0.0822511183721177,-0.024598579730442365,-0.024598579730442216,0.35227326046876867,0.21708998803704835,0.39627246250734177,0.26804101384910334,0.28669253532561,0.695707353087411,0.4631605234959218,0.48398143154170614,0.08866202897829989,0.19373017235101164,0.1937301723510115,0.20990715541800467,0.035689929572612154,0.28178809385741976,0.35073736978754627,0.29699794997579876,0.2767870845178436,0.5056304292848135,0.5056304292848134,0.29698256464968553,0.29698256464968537,0.45696719605890856,0.41733234471967373,-0.022132693049151293,0.41941611499929105,0.29779949392428845,0.15163582567490008,0.09241352286168385
100,1950,0.2685057509866038,0.26850575098660395,0.18986420684672867,0.1575965887790348,-0.12053923395261719,0.011042180383867098,0.011042180383867247,0.3810712391270203,0.21334867985458353,0.48194066858935614,0.2592204469151072,0.2597847007126444,0.6334573642336558,0.5062763132479299,0.5602086795046535,0.11327805729795108,0.19304345745883836,0.19304345745883822,0.3240743731350439,0.08325411812222194,0.27890040645436914,0.23816076331399808,0.13129760074380623,0.204017368408978,0.3944980969397582,0.39449809693975807,0.3207559655471776,0.32075596554717745,0.471970203193627,0.2870441135147635,0.21832158003312227,0.40133555343831256,0.08886194269607099,0.16615369259004684,0.1767803671656272
101,1951,0.43877159530280413,0.43877159530280424,0.4155021432389086,0.1804713583226072,-0.05980427791606705,0.04306264525247102,0.043062645252471166,0.4247015720185873,0.31654823433787543,0.35461397219784035,0.2912225322363788,0.23951917200967543,0.5925148328427874,0.27155440752078813,0.41001390731908677,0.04871536101795874,0.1558381435413465,0.15583814354134637,0.5246597166080381,0.10068443688018631,0.23914959433110536,0.2100429447713393,0.14257715599444934,0.17432289957862113,0.5552735077114354,0.5552735077114354,0.3256245100454665,0.3256245100454664,0.28471340707389126,0.19693683161155306,0.007219921186857103,0.3219648044920426,0.2837961344598065,0.02677268238514659,0.2505434252552618
102,1952,0.4850224672988978,0.4850224672988979,0.46211017133307825,0.27098809967454557,0.1853945772657495,-0.0719188518310437,-0.07191885183104356,0.3125197584458028,0.18329094321080475,0.39795865343211406,0.23218974645783294,0.23864499069234194,0.3747275865139384,0.19992586999389714,0.5068888431129549,-0.012915740070379175,0.1784155498380371,0.17841554983803695,0.6031959046584783,0.026447639949139862,0.29393629338710064,0.30421209311669273,0.12366183684520089,0.13421245450966904,0.5182899966091337,0.5182899966091336,0.3107619434032067,0.3107619434032065,0.07837820873933905,0.11239426942150132,0.028439950051764768,0.2935986760493916,0.24396382302938555,0.016327816017790986,0.5059924926434177
103,1953,0.33150433867010837,0.3315043386701085,0.3967903818956728,0.0540362260086209,0.32530418703871583,-0.028646911687730443,-0.028646911687730297,0.3155188341857342,0.14686927340158026,0.5060072143218418,-0.017969755390227087,0.16505938422926766,0.5362516288066594,0.20184105264881858,0.5933059990333797,0.08871954377504139,0.31107796116306136,0.3110779611630612,0.19780186674598207,0.15140550803950706,0.297498098475984,0.4473928247688252,0.21138257887862674,0.2178862138946054,0.5844992357831956,0.5844992357831955,0.3122033405081521,0.31220334050815196,0.18981097064917804,0.051225960086356825,0.0920788923828133,0.264996671239134,0.1751561248109831,0.12420960203711547,0.3183852666828083
104,1954,0.3027245878627631,0.3027245878627632,0.4919559991996114,0.21660147790395587,-0.013309368033801783,0.12549728487228098,0.12549728487228115,0.21207449864656355,0.06291835185018886,0.47133433765469235,0.048297386340506586,0.2259714853331154,0.4884130859234089,0.3817525493155565,0.5963993329108953,0.17911442146889012,0.35479841290967934,0.35479841290967923,0.06811266427103717,0.22461857900525203,0.09845997202298913,0.4203415311400285,0.2468764762675633,0.31246891609363464,0.3930235182618674,0.3930235182618673,0.3388623538850095,0.33886235388500935,0.21068460367580286,-0.02937869855654085,0.1699650014477855,0.12275520605621397,0.3049614492218551,0.15247752633409892,0.22596423154794631
